,accept_coupon,coupon,bar,coffee,carry-out,restaurant(<$20),restaurant($20-$50),expire_1d,is_male,below_21,bw_21to25,bw_26to30,bw_31to35,bw_36to40,bw_41to45,bw_46to49,above_50,single,unmarried_couple,married,divorce,widow,has_children,some_high_school,high_school,some_college,associates,bachelors,graduate,occupation,income,destination_home,destination_work,destination_not_urgent,passanger_alone,passanger_friz,passanger_kid,passanger_partner,is_rainy,is_snowy,is_sunny,is_freeze,is_cold,is_warm,t07AM,t10AM,t02PM,t06PM,t10PM,distance,direction_same
9033,1,Coffee House,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.0,0
9034,0,Bar,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,0
9035,1,Restaurant(<20),0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,0
9036,1,Coffee House,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
9037,1,Coffee House,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
9038,1,Restaurant(20-50),0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9039,1,Restaurant(20-50),0.0,2.0,1.0,3.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,15.0,1
9040,0,Carry out & Take away,0.0,2.0,1.0,3.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9041,0,Bar,0.0,2.0,1.0,3.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,15.0,0
9042,0,Carry out & Take away,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
9043,1,Restaurant(<20),0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
9044,0,Bar,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0,0
9045,1,Restaurant(<20),0.0,2.0,1.0,3.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,0
9046,0,Restaurant(20-50),0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9047,0,Bar,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,1
9048,0,Carry out & Take away,0.0,2.0,1.0,3.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1
9049,1,Coffee House,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
9050,0,Bar,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
9051,0,Carry out & Take away,0.0,2.0,1.0,3.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Computer & Mathematical,99999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,15.0,1
9052,0,Coffee House,1.0,0.0,2.0,1.0,1.0,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
9053,0,Restaurant(20-50),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,15.0,0
9054,0,Coffee House,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9055,0,Restaurant(<20),1.0,0.0,2.0,1.0,1.0,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,15.0,0
9056,0,Carry out & Take away,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,15.0,0
9057,0,Restaurant(20-50),1.0,0.0,2.0,1.0,1.0,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,15.0,0
9058,0,Carry out & Take away,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,15.0,0
9059,0,Coffee House,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.0,0
9060,0,Bar,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,0
9061,0,Restaurant(<20),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,0
9062,0,Restaurant(20-50),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5.0,1
9063,0,Carry out & Take away,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
9064,0,Restaurant(<20),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
9065,0,Bar,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0,0
9066,0,Restaurant(<20),1.0,0.0,2.0,1.0,1.0,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,0
9067,0,Restaurant(20-50),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9068,0,Bar,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,1
9069,0,Carry out & Take away,1.0,0.0,2.0,1.0,1.0,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1
9070,0,Coffee House,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
9071,0,Restaurant(<20),1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,0
9072,0,Bar,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
9073,0,Carry out & Take away,1.0,0.0,2.0,1.0,1.0,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Computer & Mathematical,112500.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,15.0,1
9074,1,Coffee House,0.0,1.0,2.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
9075,1,Coffee House,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9076,1,Carry out & Take away,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,15.0,0
9077,1,Coffee House,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.0,0
9078,1,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,0
9079,1,Restaurant(20-50),0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5.0,0
9080,0,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,5.0,0
9081,1,Restaurant(<20),0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,0
9082,1,Carry out & Take away,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
9083,1,Restaurant(<20),0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
9084,1,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0,0
9085,0,Restaurant(<20),0.0,1.0,2.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,0
9086,0,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,25.0,0
9087,1,Restaurant(<20),0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5.0,1
9088,1,Restaurant(20-50),0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9089,1,Coffee House,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5.0,1
9090,1,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,1
9091,1,Carry out & Take away,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,0
9092,1,Carry out & Take away,0.0,1.0,2.0,2.0,0.0,False,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1
9093,1,Coffee House,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
9094,1,Bar,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
9095,1,Carry out & Take away,0.0,1.0,2.0,2.0,0.0,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sales & Related,24999.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,15.0,1
9096,1,Coffee House,1.0,2.0,1.0,2.0,1.0,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
9097,1,Coffee House,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9098,0,Carry out & Take away,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,15.0,0
9099,1,Coffee House,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.0,0
9100,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,0
9101,1,Restaurant(20-50),1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5.0,0
9102,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,5.0,0
9103,1,Restaurant(<20),1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,0
9104,1,Carry out & Take away,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
9105,0,Restaurant(<20),1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
9106,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0,0
9107,1,Restaurant(<20),1.0,2.0,1.0,2.0,1.0,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,0
9108,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,25.0,0
9109,1,Restaurant(<20),1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5.0,1
9110,0,Restaurant(20-50),1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9111,1,Coffee House,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5.0,1
9112,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,1
9113,1,Carry out & Take away,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,0
9114,0,Carry out & Take away,1.0,2.0,1.0,2.0,1.0,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1
9115,1,Coffee House,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5.0,1
9116,1,Bar,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,25.0,0
9117,1,Carry out & Take away,1.0,2.0,1.0,2.0,1.0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Student,112500.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,15.0,1
9118,1,Coffee House,1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15.0,0
9119,1,Coffee House,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9120,0,Carry out & Take away,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,15.0,0
9121,1,Coffee House,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15.0,0
9122,1,Bar,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5.0,0
9123,1,Restaurant(<20),1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,0
9124,1,Coffee House,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5.0,0
9125,1,Coffee House,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5.0,0
9126,0,Restaurant(20-50),1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9127,0,Restaurant(20-50),1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,15.0,1
9128,1,Carry out & Take away,1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9129,1,Bar,1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,15.0,0
9130,1,Carry out & Take away,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,0
9131,1,Restaurant(<20),1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5.0,1
9132,1,Bar,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,25.0,0
9133,1,Restaurant(<20),1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,25.0,0
9134,0,Restaurant(20-50),1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15.0,0
9135,0,Bar,1.0,1.0,1.0,2.0,1.0,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15.0,1
9136,1,Carry out & Take away,1.0,1.0,1.0,2.0,1.0,False,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Farming Fishing & Forestry,49999.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1
